source_system,source_db,owner,table_name,table_comment,num_rows_stats,blocks,last_analyzed,tablespace_name,inferred_domain,table_role,include_status,exclude_reason,column_count_in_current_file,has_primary_key,has_nonunique_index,cleanup_decision,cleanup_reason
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AAM_ASSETTYPE,,34,5,2022-11-28 22:01:25,NNC_DATA01,字典/编码,dimension,included,,20,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AAM_DEVELOPORG,,2,5,2023-03-08 22:03:45,NNC_DATA01,科室/组织,dimension,included,,26,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_PKGLOGINFO,,0,0,2022-01-02 14:08:59,NNC_DATA01,用户账号,excluded,excluded,日志/临时/备份/测试类表，第一版不纳入治理主清单,15,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_RESTYPECATALOG,,20,5,2022-01-02 14:07:40,NNC_DATA01,字典/编码,excluded,excluded,日志/临时/备份/测试类表，第一版不纳入治理主清单,12,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_RESTYPERELATE,,67,5,2022-01-02 14:07:40,NNC_DATA01,字典/编码,dimension,included,,5,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ADP_RESTYPERULE,,0,0,2022-01-02 14:09:00,NNC_DATA01,字典/编码,dimension,included,,9,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AE_OLAP_HCY,,4,5,2023-06-11 18:03:29,NNC_DATA01,供应商/物资,fact_or_business,included,,18,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AP_ESTIPAYABLEBILL,,523604,44237,2026-07-01 22:28:22,NNC_DATA01,财务,fact_or_business,included,,92,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AP_PAYABLEBILL,,25773,2477,2026-07-01 22:24:11,NNC_DATA01,财务,fact_or_business,included,,87,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,AP_PAYBILL,,18120,1704,2026-07-02 22:31:13,NNC_DATA01,财务,fact_or_business,included,,109,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_BILLCONFER,,5,5,2025-09-28 14:33:50,NNC_DATA01,财务,fact_or_business,included,,22,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_BILLMAP,,193670,6734,2026-07-01 22:30:15,NNC_DATA01,财务,fact_or_business,included,,21,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,ARAP_BILLTYPE,,11,32,2025-03-17 22:19:16,NNC_DATA01,财务,fact_or_business,included,,23,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BATM_DAYSTYPE,,7,5,2022-01-02 14:07:58,NNC_DATA01,字典/编码,dimension,included,,7,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BATM_DCTYPE,,3,5,2022-01-02 14:07:58,NNC_DATA01,字典/编码,dimension,included,,7,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BATM_DEPOSITTYPE,,5,5,2022-01-02 14:07:58,NNC_DATA01,字典/编码,dimension,included,,5,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BATM_FINANCING_VARIETY,,7,5,2022-01-02 14:07:58,NNC_DATA01,财务,fact_or_business,included,,7,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BATM_FINANCING_WAY,,3,5,2022-01-02 14:07:59,NNC_DATA01,财务,fact_or_business,included,,7,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BCBD_ATTRCLASS,,22,5,2023-03-17 22:06:43,NNC_DATA01,字典/编码,dimension,included,,18,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BCBD_BARCODEDICT,,0,0,2022-01-02 14:09:07,NNC_DATA01,字典/编码,dimension,included,,20,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BCBD_BARCODEDICT_B,,0,0,2022-01-02 10:05:51,NNC_DATA01,字典/编码,dimension,included,,15,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BCBD_BARCODERULE,,54,32,2025-09-04 22:20:16,NNC_DATA01,字典/编码,dimension,included,,31,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BCBD_BARCODERULEITEM,,54,32,2025-09-04 22:20:21,NNC_DATA01,字典/编码,dimension,included,,13,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BCBD_BARCODERULE_V,,54,32,2025-09-04 22:20:21,NNC_DATA01,字典/编码,dimension,included,,30,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BCBD_BARTYPE,,5,5,2023-05-08 22:06:13,NNC_DATA01,字典/编码,dimension,included,,21,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BCBD_MATBARCODERULEDIST,,1,32,2025-09-04 22:32:05,NNC_DATA01,字典/编码,dimension,included,,16,false,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BC_BARCODELABEL,,8,32,2025-09-04 22:20:29,NNC_DATA01,字典/编码,dimension,included,,18,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BC_SENDTYPE,,0,0,2022-01-02 14:09:07,NNC_DATA01,字典/编码,dimension,included,,10,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BC_SENDTYPE_B,,0,0,2022-01-02 10:05:50,NNC_DATA01,字典/编码,dimension,included,,5,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_ACCCTRLORG,,5,5,2023-06-16 22:04:12,NNC_DATA01,科室/组织,dimension,included,,7,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_ACCFIELDCTTEMP,,34,5,2023-01-16 22:02:04,NNC_DATA01,人员,excluded,excluded,日志/临时/备份/测试类表，第一版不纳入治理主清单,12,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_ACCOUNT,,2757,94,2026-02-10 22:27:59,NNC_DATA01,用户账号,dimension,included,,42,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_ACCOUNT20230101,,1230,42,2023-01-16 14:42:19,NNC_DATA01,用户账号,dimension,included,,42,false,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_ACCOUNTMAP,,0,0,2022-01-02 14:09:03,NNC_DATA01,用户账号,dimension,included,,9,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_ACCOUNT_DIST,,0,0,2022-01-02 10:05:44,NNC_DATA01,用户账号,dimension,included,,9,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_ACCTYPE,,29,32,2025-03-06 22:17:47,NNC_DATA01,字典/编码,dimension,included,,16,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_ASSLINENUM,,8,28,2024-03-05 22:10:35,NNC_DATA01,字典/编码,dimension,included,,23,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_AUDITDEF,,0,0,2022-01-02 14:10:00,NNC_DATA01,字典/编码,dimension,included,,22,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_BALATYPE,,11,32,2024-04-14 14:18:21,NNC_DATA01,字典/编码,dimension,included,,27,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_BANKTYPE,,70,32,2024-03-05 22:05:14,NNC_DATA01,字典/编码,dimension,included,,25,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_BILLTYPE,,1852,64,2026-06-24 22:35:03,NNC_DATA01,财务,fact_or_business,included,,43,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_BILLTYPE2,,606,12,2023-08-31 22:14:02,NNC_DATA01,财务,fact_or_business,included,,7,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_BILLTYPE20250320,,1839,61,2025-03-20 10:44:18,NNC_DATA01,财务,fact_or_business,included,,43,false,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_BILLTYPE_FUNC,,22,32,2025-03-03 22:15:26,NNC_DATA01,财务,fact_or_business,included,,9,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_BILLTYPE_UPGRADE,,4,28,2024-03-28 22:09:38,NNC_DATA01,财务,fact_or_business,included,,5,false,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_BOM_USEORG,,0,0,2022-01-02 14:09:03,NNC_DATA01,科室/组织,dimension,included,,8,true,true,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_BUSITYPE,,212,32,2024-10-30 22:25:17,NNC_DATA01,字典/编码,dimension,included,,36,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_BUSITYPECLASS,,14,5,2022-11-26 22:06:26,NNC_DATA01,字典/编码,dimension,included,,7,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_BUSITYPE_UPGRADE,,0,0,2022-01-02 10:05:40,NNC_DATA01,字典/编码,dimension,included,,6,false,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_CASHACCOUNT,,3,32,2025-06-27 22:15:12,NNC_DATA01,用户账号,dimension,included,,22,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_CBSDEFAULT,,0,0,2022-01-02 14:09:03,NNC_DATA01,字典/编码,dimension,included,,8,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_CHANNELTYPE,,0,0,2022-01-02 14:09:03,NNC_DATA01,字典/编码,dimension,included,,23,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_CODEEDITOR,,8,32,2025-09-04 22:20:30,NNC_DATA01,字典/编码,dimension,included,,5,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_CONTRACTBUSITYPE,,2,5,2022-01-02 14:07:41,NNC_DATA01,字典/编码,dimension,included,,14,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_COSTOBJTYPE,,0,0,2022-01-02 10:05:46,NNC_DATA01,字典/编码,dimension,included,,16,true,true,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_CURRTYPE,,8,5,2024-12-04 22:38:21,NNC_DATA01,字典/编码,dimension,included,,23,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_CUSTCLASS,,4,5,2026-06-01 23:06:51,NNC_DATA01,字典/编码,dimension,included,,26,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_CUSTORG,,0,0,2022-01-02 14:09:04,NNC_DATA01,科室/组织,dimension,included,,8,true,true,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_CUSTSALECLASS,,0,0,2022-01-02 14:09:04,NNC_DATA01,字典/编码,dimension,included,,28,true,true,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_CUSTTAXTYPES,,0,0,2022-01-02 14:09:04,NNC_DATA01,字典/编码,dimension,included,,7,true,true,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_CUST_SUPPLIER,,2992,94,2026-06-02 22:23:20,NNC_DATA01,供应商/物资,fact_or_business,included,,24,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_DATATYPE,,2,5,2023-08-11 22:07:29,NNC_DATA01,字典/编码,dimension,included,,20,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_DEFDOC,,22087,763,2026-04-30 22:37:19,NNC_DATA01,字典/编码,dimension,included,,50,true,true,core_keep,核心表白名单
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_DEFDOCLIST,,161,32,2025-09-16 22:31:13,NNC_DATA01,字典/编码,dimension,included,,30,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_DI_RECLASSIFY,,0,0,2022-01-02 10:05:50,NNC_DATA01,字典/编码,dimension,included,,9,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_EXFILETYPE,,1,5,2022-01-02 14:07:40,NNC_DATA01,字典/编码,dimension,included,,9,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_FCLASS,,0,0,2022-01-02 14:09:04,NNC_DATA01,字典/编码,dimension,included,,18,true,true,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_FCLASS_B,,0,0,2022-01-02 14:09:04,NNC_DATA01,字典/编码,dimension,included,,10,true,true,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_FEATURECODE,,0,0,2022-01-02 14:09:04,NNC_DATA01,字典/编码,dimension,included,,15,true,true,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_FEATURECODE_B,,0,0,2022-01-02 10:05:46,NNC_DATA01,字典/编码,dimension,included,,10,true,true,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_FEATURECODE_SN,,0,0,2022-01-02 10:05:46,NNC_DATA01,字典/编码,dimension,included,,5,true,true,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_FWDBILLTYPE,,921,14,2023-05-18 22:06:27,NNC_DATA01,财务,fact_or_business,included,,8,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_GOODSCODE,,0,0,2022-01-02 14:09:04,NNC_DATA01,字典/编码,dimension,included,,21,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_IMAGESCANTYPE,,36,5,2022-01-02 14:07:40,NNC_DATA01,字典/编码,dimension,included,,9,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_INOUTBUSICLASS,,194,28,2026-03-26 22:25:09,NNC_DATA01,字典/编码,dimension,included,,28,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MARBASCLASS,,38,32,2026-04-22 22:21:41,NNC_DATA01,字典/编码,dimension,included,,41,true,true,core_keep,核心表白名单
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MARCOSTCLASS,,0,0,2022-01-02 14:09:04,NNC_DATA01,字典/编码,dimension,included,,21,true,true,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MARORG,,102407,1680,2026-06-03 22:25:55,NNC_DATA01,科室/组织,dimension,included,,8,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MARPUCLASS,,1,28,2025-12-23 22:14:44,NNC_DATA01,字典/编码,dimension,included,,20,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MARSALECLASS,,0,0,2022-01-02 14:09:04,NNC_DATA01,字典/编码,dimension,included,,20,true,true,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIAL,,37976,3650,2026-07-06 22:24:22,NNC_DATA01,供应商/物资,fact_or_business,included,,118,true,true,core_keep,核心表白名单
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIAL20230515,,21142,2160,2023-05-15 11:03:38,NNC_DATA01,供应商/物资,fact_or_business,included,,118,false,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIAL20230808,,24180,2471,2023-08-08 17:33:30,NNC_DATA01,供应商/物资,fact_or_business,included,,118,false,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIAL20240327,,26382,2712,2024-03-27 21:47:01,NNC_DATA01,供应商/物资,fact_or_business,included,,118,false,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIAL20240808,,29272,2982,2024-08-08 19:56:45,NNC_DATA01,供应商/物资,fact_or_business,included,,118,false,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIAL20250722,,32165,3277,2025-07-22 16:49:24,NNC_DATA01,供应商/物资,fact_or_business,included,,118,false,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIALCONVERT,,39738,794,2026-06-23 22:33:45,NNC_DATA01,供应商/物资,fact_or_business,included,,27,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIALCONVERT20240327,,28185,548,2024-03-27 21:48:35,NNC_DATA01,供应商/物资,fact_or_business,included,,27,false,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIALCOST,,37921,1111,2026-06-25 22:26:59,NNC_DATA01,供应商/物资,fact_or_business,included,,32,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIALCOSTMOD,,35208,921,2026-01-21 22:20:13,NNC_DATA01,供应商/物资,fact_or_business,included,,39,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIALFI,,60908,1835,2026-07-01 22:29:31,NNC_DATA01,供应商/物资,fact_or_business,included,,36,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIALPLAN,,60272,2468,2026-06-04 22:25:44,NNC_DATA01,供应商/物资,fact_or_business,included,,92,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIALPU,,37983,1302,2026-07-07 22:25:34,NNC_DATA01,供应商/物资,fact_or_business,included,,43,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIALSTOCK,,37766,2096,2026-06-04 22:19:14,NNC_DATA01,供应商/物资,fact_or_business,included,,124,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIALSTOCK20230607,,21327,1256,2023-06-07 17:34:56,NNC_DATA01,供应商/物资,fact_or_business,included,,124,false,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIALSTOCK_CP1,,192,6,2024-01-31 15:56:21,NNC_DATA01,供应商/物资,fact_or_business,included,,3,false,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIALTJSQ,,325,28,2026-06-23 22:26:03,NNC_DATA01,供应商/物资,fact_or_business,included,,44,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIAL_20221101001,,2593,221,2022-11-01 22:00:19,NNC_DATA01,供应商/物资,fact_or_business,included,,118,false,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIAL_20221102001,,2614,223,2022-11-02 22:00:11,NNC_DATA01,供应商/物资,fact_or_business,included,,118,false,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIAL_202303081642,,19622,1940,2023-03-08 16:43:23,NNC_DATA01,供应商/物资,fact_or_business,included,,118,false,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIAL_C,,8929,251,2026-04-26 10:25:09,NNC_DATA01,供应商/物资,fact_or_business,included,,8,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIAL_PF,,1483,119,2026-06-04 22:25:10,NNC_DATA01,供应商/物资,fact_or_business,included,,41,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIAL_TJSQB,,5289,214,2026-05-27 22:26:20,NNC_DATA01,供应商/物资,fact_or_business,included,,34,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIAL_V,,37901,2856,2026-06-22 22:23:57,NNC_DATA01,供应商/物资,fact_or_business,included,,81,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MATERIAL_V_C,,58,28,2026-03-29 14:22:33,NNC_DATA01,供应商/物资,fact_or_business,included,,8,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MEASDOC,,113,32,2025-11-13 22:22:09,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选,22,true,true,core_keep,核心表白名单
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_MODE_ENUM,,7,5,2022-01-02 14:07:30,NNC_DATA01,字典/编码,dimension,included,,5,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_NOTETYPE,,2,5,2024-06-27 22:18:10,NNC_DATA01,字典/编码,dimension,included,,24,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_PROJECTCLASS,,10,32,2024-10-22 22:17:49,NNC_DATA01,字典/编码,dimension,included,,43,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_PROJECTCLASS_B,,0,0,2022-01-02 14:09:05,NNC_DATA01,字典/编码,dimension,included,,8,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_PROJTYPECBS,,0,0,2022-01-02 14:09:05,NNC_DATA01,字典/编码,dimension,included,,21,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_PSNBANKACC,,9046,214,2025-03-11 22:14:48,NNC_DATA01,人员,dimension,included,,14,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_PSNCL,,19,32,2024-08-28 22:25:24,NNC_DATA01,人员,dimension,included,,22,true,false,core_keep,核心表白名单
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_PSNDOC,,3279,254,2026-07-07 22:18:40,NNC_DATA01,人员,dimension,included,,115,true,true,core_keep,核心表白名单
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_PSNDOC20230903,,2909,204,2023-09-04 19:23:43,NNC_DATA01,人员,dimension,included,,114,false,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_PSNDOC_C,,4,28,2025-10-23 22:19:08,NNC_DATA01,人员,dimension,included,,8,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_PSNIDTYPE,,8,5,2023-03-17 22:06:30,NNC_DATA01,人员,dimension,included,,24,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_PSNJOB,,4098,159,2026-02-02 22:34:41,NNC_DATA01,人员,dimension,included,,38,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_REFINFO,,1708,64,2024-11-19 22:28:17,NNC_DATA01,财务,fact_or_business,included,,25,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_REFINFOBASE,,81,6,2022-01-02 14:07:30,NNC_DATA01,财务,fact_or_business,included,,24,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_SHIFTTYPE,,0,0,2022-01-02 14:09:05,NNC_DATA01,字典/编码,dimension,included,,21,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_STORDOC,,135,32,2026-03-13 22:33:49,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选,45,true,true,core_keep,核心表白名单
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_SUPABCLASS,,0,0,2022-01-02 14:09:05,NNC_DATA01,字典/编码,dimension,included,,42,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_SUPFINANCE,,1670,64,2025-08-06 22:32:31,NNC_DATA01,财务,fact_or_business,included,,52,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_SUPORG,,1682,62,2025-11-10 22:29:16,NNC_DATA01,科室/组织,dimension,included,,8,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_SUPPLIER,,3035,223,2026-06-25 22:39:09,NNC_DATA01,供应商/物资,fact_or_business,included,,97,true,true,core_keep,核心表白名单
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_SUPPLIERCLASS,,4,5,2024-03-28 22:29:26,NNC_DATA01,供应商/物资,fact_or_business,included,,32,true,true,core_keep,核心表白名单
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_SUPPLIER_C,,21,28,2025-12-12 22:27:16,NNC_DATA01,供应商/物资,fact_or_business,included,,8,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_SUPPLIER_PF,,63,28,2026-06-02 22:22:31,NNC_DATA01,供应商/物资,fact_or_business,included,,40,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_SUPQUALITYPE,,0,0,2022-01-02 14:09:05,NNC_DATA01,字典/编码,dimension,included,,21,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_SUPSTOCK,,1631,64,2023-08-31 22:14:19,NNC_DATA01,供应商/物资,fact_or_business,included,,55,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_TAXCODE,,10,32,2025-02-19 22:14:37,NNC_DATA01,字典/编码,dimension,included,,27,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_TEMPLETITEM,,248,8,2022-12-27 22:01:48,NNC_DATA01,人员,excluded,excluded,日志/临时/备份/测试类表，第一版不纳入治理主清单,9,true,false,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_TRANSACTIONCODE,,0,0,2022-01-02 14:09:05,NNC_DATA01,字典/编码,dimension,included,,13,true,false,core_candidate,NUM_ROWS=0
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_TRANSPORTTYPE,,3,5,2023-03-17 22:06:38,NNC_DATA01,字典/编码,dimension,included,,17,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_USERDEFITEM,,408,32,2025-01-07 22:27:45,NNC_DATA01,用户账号,dimension,included,,27,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_USERDEFRULE,,1235,64,2025-04-30 22:57:48,NNC_DATA01,用户账号,dimension,included,,22,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_USERDEFRULEREF,,1224,32,2023-03-27 22:02:51,NNC_DATA01,用户账号,dimension,included,,12,true,true,core_candidate,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,BD_VOUCHERTYPE,,5,32,2025-02-18 22:14:54,NNC_DATA01,财务,fact_or_business,included,,31,true,true,core_candidate,
