schema,table,comment,row_count_stats,column_count,domain,grain,pk,confidence,note,source
AnyImage.db_datareader,CDR_CHECK_REPORT,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,ADBVersion,,1,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,ADBVersion_UpdateLog,,143,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,AManager_UpdateLog,,10,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,chkpoint,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,chkpoint_lox,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,com_downloadfile,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,downloadfile_log,,127,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,EMR_EXAM_IMAGE_MAP_RULE,,153,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,EMR_EXAM_IMAGE_PATH,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,EMR_EXAM_IMAGE_REP,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,EMR_EXAM_IMAGE_REP_FINAL_CACHE,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,EMR_EXAM_IMAGE_REP_WORK,,220889,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,exam_info,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,FXJCPT_ESB_BS25016 ,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,GZLSJTJ,,156,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,MEIDIKANG20260625,,1580333,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,OracleGGTranTables,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,OracleGGVersion,,1,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,PT_Report_ES,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,PT_Report_US,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,T_ITF_ES,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,T_ITF_ES_ReportCount,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,T_ITF_US,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,T_ITF_US_ReportCount,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,V_EMR_EXAM_IMAGE_REP,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,V_EMR_EXAM_IMAGE_REP_BASE,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,V_EMR_EXAM_IMAGE_REP_PREP,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.dbo,YJ_JCBG,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,纤维结肠镜$,,2452,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,纤维十二指肠镜$,,4503,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,统计视图ES,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,统计视图US部位,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,质量评分视图US,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,ADataFix,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,ATSKBFocusSummary_Day,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,ATSKBFocusSummary_Month,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,ATSKBFocusSummary_Week,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,ATSKBFocusSummary_Year,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,ATSKBHideSetting,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,ATSKBStructuredSummary_Day,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,ATSKBStructuredSummary_Month,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,ATSKBStructuredSummary_Week,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,ATSKBStructuredSummary_Year,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,ATSKBTemplateSummary_Day,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,ATSKBTemplateSummary_Month,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,ATSKBTemplateSummary_Week,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,ATSKBTemplateSummary_Year,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,AWebConfig,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,AWebControlData,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,AWebQueryRealName,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES,,81021,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_NavRecord,,8,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_OPLogs,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_Process,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_PsItems,,60288,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_Research_Phrases,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_ShuHou,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_ShuQian,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_SKBCollectionDetail,,57983,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_UpdateLog_2016,,1769,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_UpdateLog_2017,,1,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_UpdateLog_2018,,7840,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_UpdateLog_2019,,27952,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_UpdateLog_2020,,51731,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_UpdateLog_2021,,97268,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_UpdateLog_2022,,70370,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_UpdateLog_2023,,68025,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_UpdateLog_2024,,61721,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_UpdateLog_2025,,83169,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckES_UpdateLog_2026,,38477,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckESXMLLog,,238574,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHOSCHECKIMAGEINFOES,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHOSCHECKIMAGEINFOUS,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckUS,,922579,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckUS_OPLogs,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckUS_Research_Phrases,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckUS_SKBCollectionDetail,,404630,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckUS_UpdateLog_2023,,148396,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckUS_UpdateLog_2024,,304690,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckUS_UpdateLog_2025,,280694,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCheckUS_UpdateLog_2026,,171417,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosCrisisValueUS,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosDecontamination,,399,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosDepartmentES,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosDepartmentRIS,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosManagerResearchRecord,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosPatient,,662065,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosPatientSourceES,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosPatientSourceUS,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosRptRecord,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosSB,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosSBType,,9,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosSequence_BHosCheckES,,1,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosSequence_BHosCheckUS,,1,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosSequence_BHosPatient,,1,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosSFNotes,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosViewApplyInfoES,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosViewApplyInfoUS,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosViewCheckESRpt,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosViewCheckESStatView,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosViewCheckESStatViewEx,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosViewCheckUSRpt,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosViewSchInfo,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosXXJ,,5,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BHosXXUser,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_all_BHosQualityScore,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_all_BHosQualityScoreItems,,24,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_all_BHosQualityScoreType,,2,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_all_HP,,5,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_all_Sex,字典，保存性别信息,2,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_all_SKBPart,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_all_SpecialChar,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_all_SpecialWords,,77,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_Accord,,2,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_ApplyType,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_ASAFenJiZiDian,,6,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_Assistant,,15,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_bingfazheng,,12,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_CDZBZLMark,,2,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_CDZBZLType,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_CDZBZLZD,,4,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_DDHMB,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_Department,,19,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_DiseaseType,,7,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_Dr,,21,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_EndoNum,,11,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_Eq,,31,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_EqMode,,11,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_ExamItem,,4,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_ExamPart,,4,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_ExamRoom,,10,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_ExamType,,11,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_ExamTypeFromCheckType,,10,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_gaoweirenqun,,4,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_Indication,,28,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_JCXL,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_KangNingXueJiZiDian,,4,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_MaZuiLeiXingZiDian,,4,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_MaZuiYaoPinZiDian,,8,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_MZDr,,4,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_Number,,5,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_OPSItem,,42,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_PartDic,,55,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_PartRelation,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_PSItems,,23,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_ranse,,6,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_ReportStaus,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_ReturnReason,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_tuijingshichang,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_WJCleanDrugs,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_WordSystem,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_ZAOAI,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_ES_ZLLX,,35,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_Accord,,2,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_ApplyType,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_Assistant,,30,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_CLItems,,76,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_Department,,19,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_Dr,,33,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_Eq,,26,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_EqMode,,6,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_ExamItem,,284,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_ExamPart,,76,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_ExamRoom,,10,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_ExamType,,12,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_ExamTypeFromCheckType,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_GZLTJFS,,174,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_JCQY,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_PartDic,,6,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_PartRelation,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_PatientSource,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_TemplateTypeFromCheckType,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_TJFS,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,BZ_US_ZKBZ,,2,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,CUPPIC,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,GZLFSTJ,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,InterfaceMap,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,PaperType,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,Template0,,13,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,Template1,,816,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,TemplateImage,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,v5_BHosViewMissionListES,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,v5_BHosViewMissionListUS,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,v5_BHosViewScheduleES,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,v5_BHosViewScheduleUS,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,V_NIS_OPERATION_B,,,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,WebArchived_BHosCheckES,,609,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,WebArchived_BHosCheckUS,,7469,0,超声内镜系统,,,live_metadata,,platform
AnyImage.grid,WJZHistory,,1,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.dbo,检查记录,,,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.dbo,ADBVersion,,1,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.dbo,RIS_PATIENT_INFO,,,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.dbo,V_ESBHL_CHECK_ROD,,,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.dbo,VS_BHosCheckES,,,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.dbo,VS_Report_MDK,,,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.dbo,VS_RequestProcedure_MDK,,,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.dbo,VS_ServiceRequest_MDK,,,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,统计视图ES,,,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,ADataFix,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosCheckES,,156700,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosCheckES_NavRecord,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosCheckES_UpdateLog_2015,,10,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosCheckES_UpdateLog_2016,,40393,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosCheckES_UpdateLog_2017,,83360,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosCheckES_UpdateLog_2018,,45826,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosCheckESXMLLog,,114268,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosDecontamination,,6,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosDepartmentES,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosPatient,,120446,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosPatientSourceES,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosSB,,4,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosSBType,,9,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosSequence_BHosCheckES,,1,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosSequence_BHosPatient,,1,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosSFNotes,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosXXJ,,5,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BHosXXUser,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_all_HP,,6,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_all_Sex,字典，保存性别信息,2,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_Accord,,2,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_ApplyType,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_ASAFenJiZiDian,,6,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_Assistant,,7,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_bingfazheng,,12,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_CDZBZLZD,,4,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_DDHMB,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_Department,,8,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_DiseaseType,,7,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_Dr,,22,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_Eq,,8,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_EqMode,,1,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_ExamItem,,4,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_ExamPart,,4,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_ExamRoom,,7,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_ExamType,,4,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_ExamTypeFromCheckType,,10,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_gaoweirenqun,,4,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_KangNingXueJiZiDian,,4,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_MaZuiLeiXingZiDian,,2,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_MaZuiYaoPinZiDian,,8,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_Number,,5,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_OPSItem,,42,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_PartDic,,55,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_PartRelation,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_PSItems,,23,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_ranse,,6,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_ReportStaus,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_ReturnReason,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_tuijingshichang,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,BZ_ES_WordSystem,,,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,CUPPIC,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,InterfaceMap,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,PaperType,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,Template0,,6,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,Template1,,270,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,v5_BHosViewMissionListES,,,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.grid,v5_BHosViewScheduleES,,,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,ACmdGroup,,22,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,ACommands,其中保存了系统中所有的命令，ManID=0表示系统内置的命令，ManID>0表示某个管理器中特有的命令（二次开发创建的）。ManID与CmdID字段组成唯一索引。,57,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AComputer,保存系统中所有登录到本系统的计算机的基本信息,31,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,ADataFix,,16,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,ADepartment,保存一家用户的部门信息，在用户管理器、设备管理器等管理器中用到作为主表。在用户管理器中将被用于保存用户所在部门的角色信息,1,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AdverseEventsActionsMode,,8,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AdverseEventsEverity,,10,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AdverseEventsOutcomesMode,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AExportDataBase,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AExportTable,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AExportTableField,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AFavoriteAttention,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AFavoriteExDisplayFields,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AFavoriteExFolder,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AFavoriteExFolderItem,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AFavoriteExQueryField,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AFavoriteItems,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AFavoritePrivateAttribute,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AFavoritePublicAttribute,,6,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AFavoriteQueryField,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AGroupFields,,0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AManager,保存系统中管理器的信息。管理器是流程节点的静态模板，是系统中最重要的概念之一。,1,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AManagerCaptureMode,,1,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AManagerCapturePlan,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AManagerFilter,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AManagerModel,,1,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AManagerRule,,3,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AManagerValidate,"数据有效性验证的数据表,保证一个管理器中数据的有效性",0,0,超声内镜系统,,,live_metadata,,platform
AnyImageSLES.v5,AMissionList,,20,0,超声内镜系统,,,live_metadata,,platform
