"system_code","source_code","relationship_id","domain","from_table","from_columns","to_table","to_columns","join_condition","relationship_type","confidence","validation_level","validation_status","validation_metrics","import_action","review_status","source_evidence"
"HIS_SOURCE","his_ready_10_10_10_15","CAND0025","检查收费","EXAM.EXAM_BILL_ITEMS","EXAM_NO","EXAM.EXAM_MASTER","EXAM_NO","EXAM.EXAM_BILL_ITEMS.EXAM_NO=EXAM.EXAM_MASTER.EXAM_NO","sample_verified_business_key","B","sample_10k","sample_pass_with_orphans","{""orphan_count"":6,""sample_limit"":10000,""matched_count"":9994,""total_count"":10000,""match_rate"":0.9994}","import_review","reviewing","33_ready_his候选关系补验与旧文档对照; ready_his sample SELECT via 8.53 jump host"
