system_code,source_code,source_db,source_owner,namespace_name,schema_name,table_name,full_name,table_comment,domain,table_role,include_status,governance_import_status,review_status,num_rows_stats,last_analyzed,column_count,primary_key,primary_key_status,unique_key_count,scope_note,source_file_name,confirmation_status,activity_status,data_granularity,candidate_relation_fields
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,DRUG_IMPORT_CLASS_DICT,COMM.DRUG_IMPORT_CLASS_DICT,药品入库分类字典,药品,dimension,included,active,approved,11,,6,IMPORT_CLASS,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,DRUG_INCOMPATIBILITY,COMM.DRUG_INCOMPATIBILITY,药品相互作用,药品,dimension,included,active,approved,0,,3,DRUG_A_CODE+DRUG_B_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,DRUG_INFO,COMM.DRUG_INFO,药品信息,药品,dimension,included,active,approved,249,,13,DRUG_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,已初筛,待活跃度统计,一行一个字典项,DRUG_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,DRUG_LIMIT,COMM.DRUG_LIMIT,限制药品 自助机收费时，此类药品必须审核,药品,dimension,included,active,approved,32,,2,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,已初筛,待活跃度统计,一行一个字典项,DRUG_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,DRUG_LIST,COMM.DRUG_LIST,需要人工确认,药品,dimension,included,active,approved,41,,1,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,已初筛,待活跃度统计,一行一个字典项,DEPT_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,DRUG_NAME_DICT,COMM.DRUG_NAME_DICT,药品名称字典,药品,dimension,included,active,approved,8059,,6,DRUG_CODE+DRUG_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,已初筛,待活跃度统计,一行一个字典项,DRUG_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,DRUG_PRESC_ATTR_DICT,COMM.DRUG_PRESC_ATTR_DICT,药品处方属性字典,处方,dimension,included,active,approved,7,,3,PRESC_ATTR_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,DRUG_PRICE_LIST,COMM.DRUG_PRICE_LIST,药品价格,药品,dimension,included,active,approved,31642,,29,DRUG_CODE+DRUG_SPEC+FIRM_ID+START_DATE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,已初筛,待活跃度统计,一行一个字典项,DRUG_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,DRUG_PRICE_LIST_TJ,COMM.DRUG_PRICE_LIST_TJ,需要人工确认,药品,dimension,included,active,approved,8,,29,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,已初筛,待活跃度统计,一行一个字典项,DRUG_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,DRUG_RATIONAL_DOSAGE,COMM.DRUG_RATIONAL_DOSAGE,需要人工确认,药品,dimension,included,active,approved,0,,13,DRUG_CODE+DRUG_SPEC,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,已初筛,待活跃度统计,一行一个字典项,DRUG_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,DRUG_TOXI_PROPERTY_DICT,COMM.DRUG_TOXI_PROPERTY_DICT,药品毒理分类字典,药品,dimension,included,active,approved,7,,4,TOXI_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,DUTY_DICT,COMM.DUTY_DICT,勤务字典,标准映射表,dimension,included,active,approved,2,,4,DUTY_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,ELECTRONIC_HEALTH_CARD_CONFIG,COMM.ELECTRONIC_HEALTH_CARD_CONFIG,需要人工确认,标准映射表,dimension,included,active,approved,1,,5,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXAM_CLASS_DICT,COMM.EXAM_CLASS_DICT,检查类别字典,检查,dimension,included,active,approved,23,,13,EXAM_CLASS_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXAM_DIAG_DICT,COMM.EXAM_DIAG_DICT,检查诊断字典,诊断,dimension,included,active,approved,0,,5,EXAM_CLASS+EXAM_SUB_CLASS+DIAG_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一条诊断,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXAM_RESULT_STATUS_DICT,COMM.EXAM_RESULT_STATUS_DICT,检查结果状态字典,检查,dimension,included,active,approved,6,,4,EXAM_RESULT_STATUS_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXAM_RPT_PATTERN,COMM.EXAM_RPT_PATTERN,检查报告模版,检查,dimension,included,active,approved,1192,,12,EXAM_CLASS+EXAM_SUB_CLASS+DESC_ITEM+DESC_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXAM_RPT_PATTERN_20260131,COMM.EXAM_RPT_PATTERN_20260131,检查报告模版,检查,dimension,included,active,approved,1159,,12,EXAM_CLASS+EXAM_SUB_CLASS+DESC_ITEM+DESC_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXAM_RPT_PATTERN_20260331,COMM.EXAM_RPT_PATTERN_20260331,检查报告模版,检查,dimension,included,active,approved,1180,,12,EXAM_CLASS+EXAM_SUB_CLASS+DESC_ITEM+DESC_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXAM_SUBCLASS_DICT,COMM.EXAM_SUBCLASS_DICT,检查子类字典,检查,dimension,included,active,approved,81,,9,EXAM_SUBCLASS_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXE_YB_CODE_DICT,COMM.EXE_YB_CODE_DICT,需要人工确认,标准映射表,dimension,included,active,approved,420,,2,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_AAAAAA,COMM.EXP_AAAAAA,Information about all deferred transactions that caused an error,材料字典,dimension,included,active,approved,340,,2,EXP_CODE+AAAA,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_CHAXUN1,COMM.EXP_CHAXUN1,需要人工确认,材料字典,dimension,included,active,approved,1991,,10,ITEM_CODE+GG,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_CHAXUN1_FANCY,COMM.EXP_CHAXUN1_FANCY,需要人工确认,材料字典,dimension,included,active,approved,1043,,7,XH,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_CHAXUN2,COMM.EXP_CHAXUN2,需要人工确认,材料字典,dimension,included,active,approved,3963,,10,ITEM_CODE+GG,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_CHAXUN3,COMM.EXP_CHAXUN3,需要人工确认,材料字典,dimension,included,active,approved,24,,10,ITEM_CODE+GG,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_CHAXUN4,COMM.EXP_CHAXUN4,需要人工确认,材料字典,dimension,included,active,approved,66,,10,ITEM_CODE+GG,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_CHAXUN5,COMM.EXP_CHAXUN5,需要人工确认,材料字典,dimension,included,active,approved,51,,10,ITEM_CODE+GG,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_CHAXUN6,COMM.EXP_CHAXUN6,需要人工确认,材料字典,dimension,included,active,approved,108,,10,ITEM_CODE+GG,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_CHAXUN7,COMM.EXP_CHAXUN7,需要人工确认,材料字典,dimension,included,active,approved,127,,10,ITEM_CODE+GG,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_CODING_RULE,COMM.EXP_CODING_RULE,需要人工确认,材料字典,dimension,included,active,approved,1,,3,CODE_LEVEL,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_DICT,COMM.EXP_DICT,需要人工确认,材料字典,dimension,included,active,approved,56711,,19,EXP_CODE+EXP_SPEC+EXP_INDICATOR,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_DICT_GZ,COMM.EXP_DICT_GZ,需要人工确认,材料字典,dimension,included,active,approved,11494,,6,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_DICT_IMPORT,COMM.EXP_DICT_IMPORT,需要人工确认,材料字典,dimension,included,active,approved,0,,10,STORAGE_CODE+EXP_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_FUND_ITEM_DICT,COMM.EXP_FUND_ITEM_DICT,需要人工确认,项目字典,dimension,included,active,approved,3,,2,FUND_ITEM,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_NAME_DICT,COMM.EXP_NAME_DICT,需要人工确认,材料字典,dimension,included,active,approved,43714,,7,EXP_CODE+EXP_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_PATTERN_DETAIL,COMM.EXP_PATTERN_DETAIL,消耗品打包模板明细记录,材料字典,dimension,included,active,approved,0,,11,EXP_CODE+EXP_SPEC+FIRM_ID+SERIAL_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_PRICE_LIST,COMM.EXP_PRICE_LIST,需要人工确认,费用收费,dimension,included,active,approved,93877,,32,EXP_CODE+EXP_SPEC+FIRM_ID+START_DATE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXP_PROPERTY_DICT,COMM.EXP_PROPERTY_DICT,需要人工确认,手术,dimension,included,active,approved,2,,4,TOXI_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,EXTRA_COSTS_DICT,COMM.EXTRA_COSTS_DICT,需要人工确认,费用收费,dimension,included,active,approved,0,,5,ORDER_CONT+EXTRA_ITEM_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,FUND_SOURCE_DICT,COMM.FUND_SOURCE_DICT,需要人工确认,标准映射表,dimension,included,active,approved,0,,4,CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,GB_T_APPENDIX_DATA,COMM.GB_T_APPENDIX_DATA,需要人工确认,标准映射表,dimension,included,active,approved,0,,10,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,GB_T_BASEDATA,COMM.GB_T_BASEDATA,需要人工确认,标准映射表,dimension,included,active,approved,0,,15,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,GB_T_NAME,COMM.GB_T_NAME,需要人工确认,标准映射表,dimension,included,active,approved,0,,6,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,HDPART_MODULE_RESIZE,COMM.HDPART_MODULE_RESIZE,需要人工确认,标准映射表,dimension,included,active,approved,9,,9,MNAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,HEAL_DICT,COMM.HEAL_DICT,切口愈合情况字典,标准映射表,dimension,included,active,approved,3,,4,HEAL_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,HELP_MSG,COMM.HELP_MSG,联机帮助信息,标准映射表,dimension,included,active,approved,0,,4,APPLICATION+WINDOW_ID,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,HLHT_DATA_DICT,COMM.HLHT_DATA_DICT,互联互通数据字典,标准映射表,dimension,included,active,approved,32,,6,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,HLHT_DEPT_DICT,COMM.HLHT_DEPT_DICT,互联互通科室字典,科室字典,dimension,included,active,approved,218,,4,HLHT_DEPT_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,HLHT_VS_HIS_DEPT_DICT,COMM.HLHT_VS_HIS_DEPT_DICT,互联互通科室VSHIS科室字典,科室字典,dimension,included,active,approved,574,,5,HIS_DEPT_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,HOSPITAL_CONFIG,COMM.HOSPITAL_CONFIG,医院基本情况,标准映射表,dimension,included,active,approved,1,,13,HOSPITAL,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,HOSPITAL_CONFIG_NEW,COMM.HOSPITAL_CONFIG_NEW,医院基本情况,标准映射表,dimension,included,active,approved,1,,15,HOSPITAL,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,HSTF_MID_CLINIC_INCOME,COMM.HSTF_MID_CLINIC_INCOME,需要人工确认,标准映射表,dimension,included,active,approved,0,,96,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,IDENTITY_DICT,COMM.IDENTITY_DICT,身份字典,标准映射表,dimension,included,active,approved,18,,7,IDENTITY_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,INFECTIOUS_DIAGNOSIS_DICT,COMM.INFECTIOUS_DIAGNOSIS_DICT,传染病、食源性疾病上报记录表,诊断,dimension,included,active,approved,1,,13,INFECTIOUS_UUID,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一条诊断,PATIENT_ID+VISIT_ID+DEPT_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,INFECT_DEPT_DICT,COMM.INFECT_DEPT_DICT,需要人工确认,科室字典,dimension,included,active,approved,296,,4,HIS_DEPT_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,INFECT_DIAG_DICT,COMM.INFECT_DIAG_DICT,需要人工确认,诊断,dimension,included,active,approved,265,,2,DIAG_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一条诊断,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,INPUT_APP_USE,COMM.INPUT_APP_USE,需要人工确认,住院就诊,dimension,included,active,approved,26,,2,APPLICATION+DICT_TYPE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,INPUT_CODE_DICT,COMM.INPUT_CODE_DICT,需要人工确认,住院就诊,dimension,included,active,approved,6873,,7,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,INPUT_SETTING,COMM.INPUT_SETTING,需要人工确认,住院就诊,dimension,included,active,approved,726,,10,DICT_TYPE+DATA_COL,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,INPUT_TYPE,COMM.INPUT_TYPE,需要人工确认,住院就诊,dimension,included,active,approved,4,,2,INPUT_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,INP_ITEM_BATCH_DICT,COMM.INP_ITEM_BATCH_DICT,护理级别绑定加收表,住院就诊,dimension,included,active,approved,11,,11,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,INP_RCPT_FEE_DICT,COMM.INP_RCPT_FEE_DICT,住院收据费用分类字典,住院就诊,dimension,included,active,approved,22,,5,FEE_CLASS_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一张收据/结算或一条收费明细,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,JOB_CLASS_DICT,COMM.JOB_CLASS_DICT,工作类别字典,标准映射表,dimension,included,active,approved,26,,4,JOB_CLASS_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,KEY_DICT,COMM.KEY_DICT,需要人工确认,标准映射表,dimension,included,active,approved,45,,3,PRODUCT_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,KFQYBBM,COMM.KFQYBBM,对照表,标准映射表,dimension,included,active,approved,7922,,7,ID,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,KJYW_DEPT_MERGE,COMM.KJYW_DEPT_MERGE,需要人工确认,科室字典,dimension,included,active,approved,9,,5,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,LAB_ITEM_CLASS_DICT,COMM.LAB_ITEM_CLASS_DICT,检验项目类别字典,检验,dimension,included,active,approved,15,,8,CLASS_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
